"campaignid","sample","latitude","longitude","date_time","site","location","status","depth","successful_habitat_forward","observer_habitat_forward"
"2020-10_south-west_BOSS","FH106",-33.7887,114.8164,"2020-10-20T12:06:58+08:00","BOSS13",NA,"Fished",46.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH57",-33.7887,114.8114,"2020-10-20T12:18:13+08:00","BOSS14",NA,"Fished",44.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH34",-33.7862,114.8839,"2020-10-20T12:51:20+08:00","BOSS15",NA,"Fished",44.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH7",-33.7837,114.8789,"2020-10-20T13:04:33+08:00","BOSS16",NA,"Fished",45.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH20",-33.7862,114.8739,"2020-10-20T13:17:56+08:00","BOSS17",NA,"Fished",42.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH93",-33.7762,114.8689,"2020-10-20T13:32:44+08:00","BOSS18",NA,"Fished",44.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH44",-33.7712,114.8639,"2020-10-20T13:46:18+08:00","BOSS19",NA,"Fished",44.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH14",-33.7662,114.8714,"2020-10-20T13:59:42+08:00","BOSS20",NA,"Fished",44.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH95",-33.7587,114.8914,"2020-10-20T14:17:10+08:00","BOSS21",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH62",-33.7562,114.8814,"2020-10-20T14:32:04+08:00","BOSS22",NA,"Fished",45.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH30",-33.7512,114.8889,"2020-10-20T14:44:05+08:00","BOSS23",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","261",-33.9762,114.9214,"2020-10-30T07:00:38+08:00","BOSS24",NA,"Fished",46.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","338",-33.9723,114.9225,"2020-10-30T07:16:01+08:00","BOSS25",NA,"Fished",46,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","260",-33.9712,114.9164,"2020-10-30T07:25:21+08:00","BOSS26",NA,"Fished",46.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","259",-33.9687,114.9214,"2020-10-30T07:39:07+08:00","BOSS27",NA,"Fished",46.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","258",-33.9662,114.9139,"2020-10-30T07:48:52+08:00","BOSS28",NA,"Fished",46.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH10",-33.9862,114.8864,"2020-10-30T08:08:24+08:00","BOSS29",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH111",-33.9862,114.8789,"2020-10-30T08:17:49+08:00","BOSS30",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","130",-33.9812,114.8764,"2020-10-30T08:30:30+08:00","BOSS31",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","152",-33.9812,114.8689,"2020-10-30T08:39:18+08:00","BOSS32",NA,"Fished",41.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","134",-33.9837,114.8614,"2020-10-30T08:47:50+08:00","BOSS33",NA,"Fished",41.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","133",-33.9912,114.8664,"2020-10-30T08:58:26+08:00","BOSS34",NA,"Fished",40.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","132",-33.9912,114.8714,"2020-10-30T09:07:01+08:00","BOSS35",NA,"Fished",42.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH77",-33.9962,114.8764,"2020-10-30T09:18:46+08:00","BOSS36",NA,"Fished",42,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","FH52",-33.9912,114.8889,"2020-10-30T09:28:26+08:00","BOSS37",NA,"Fished",42.8,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","244",-34.0037,114.9064,"2020-10-30T09:46:06+08:00","BOSS38",NA,"Fished",45.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","245",-34.0087,114.9014,"2020-10-30T09:55:54+08:00","BOSS39",NA,"Fished",45.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","64",-34.0137,114.8964,"2020-10-30T10:06:10+08:00","BOSS40",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","C01",-34.015,114.8891,"2020-10-30T10:16:53+08:00","BOSS41",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","65",-34.0112,114.8889,"2020-10-30T10:25:08+08:00","BOSS42",NA,"Fished",NA,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","272",-34.0087,114.8139,"2020-10-30T10:52:55+08:00","BOSS43",NA,"Fished",50.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","337",-34.0054,114.8202,"2020-10-30T11:01:29+08:00","BOSS44",NA,"Fished",43.8,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","273",-33.9987,114.8214,"2020-10-30T11:09:00+08:00","BOSS45",NA,"Fished",46,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","328",-33.9936,114.8214,"2020-10-30T11:16:15+08:00","BOSS46",NA,"Fished",44.8,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","269",-33.9887,114.8139,"2020-10-30T11:26:27+08:00","BOSS47",NA,"Fished",47.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","145",-33.9862,114.8239,"2020-10-30T11:36:14+08:00","BOSS48",NA,"Fished",44.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","147",-33.9812,114.8314,"2020-10-30T11:45:03+08:00","BOSS49",NA,"Fished",43.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","158",-33.9812,114.8189,"2020-10-30T11:57:31+08:00","BOSS50",NA,"Fished",46.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","146",-33.9762,114.8214,"2020-10-30T12:05:43+08:00","BOSS51",NA,"Fished",45.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","157",-33.9712,114.8239,"2020-10-30T12:14:40+08:00","BOSS52",NA,"Fished",44.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","OMR1",-33.9676,114.9582,"2020-10-30T13:03:59+08:00","BOSS53",NA,"Fished",35.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","OMR2",-33.9679,114.9551,"2020-10-30T13:15:35+08:00","BOSS54",NA,"Fished",38,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","OMR3",-33.9685,114.9543,"2020-10-30T13:23:54+08:00","BOSS55",NA,"Fished",38,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","OMR4",-33.9682,114.9529,"2020-10-30T13:35:02+08:00","BOSS56",NA,"Fished",38.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","216",-34.0612,114.9164,"2020-10-31T07:01:16+08:00","BOSS57",NA,"No-take",47.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","235",-34.0912,114.9364,"2020-10-31T07:11:46+08:00","BOSS58",NA,"No-take",47,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","217",-34.0662,114.9189,"2020-10-31T07:19:39+08:00","BOSS59",NA,"No-take",46.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","215",-34.0687,114.9264,"2020-10-31T07:28:33+08:00","BOSS60",NA,"No-take",46.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","356",-34.0696,114.9185,"2020-10-31T07:39:03+08:00","BOSS61",NA,"No-take",47.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","218",-34.0737,114.9214,"2020-10-31T07:53:09+08:00","BOSS62",NA,"No-take",46.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","102",-34.0712,114.9114,"2020-10-31T08:02:56+08:00","BOSS63",NA,"No-take",46.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","100",-34.0762,114.9089,"2020-10-31T08:12:11+08:00","BOSS64",NA,"No-take",44.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","119",-34.0762,114.9039,"2020-10-31T08:20:22+08:00","BOSS65",NA,"No-take",43.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","101",-34.0787,114.8964,"2020-10-31T08:29:57+08:00","BOSS66",NA,"No-take",43.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","236",-34.0812,114.9239,"2020-10-31T08:47:27+08:00","BOSS67",NA,"No-take",46,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","237",-34.0812,114.9364,"2020-10-31T08:57:11+08:00","BOSS68",NA,"No-take",43.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","C02",-34.085378,114.927902,"C02--T09:07:10+08:00","BOSS69",NA,"No-take",45,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","235REDO",-34.0912,114.9364,"2020-10-31T09:17:31+08:00","BOSS70",NA,"No-take",44.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","239",-34.0912,114.9314,"2020-10-31T09:25:33+08:00","BOSS71",NA,"No-take",45.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","91",-34.0937,114.8939,"2020-10-31T09:43:27+08:00","BOSS72",NA,"No-take",42.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","80",-34.0937,114.8889,"2020-10-31T09:51:03+08:00","BOSS73",NA,"No-take",43.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","81",-34.0987,114.8914,"2020-10-31T09:59:33+08:00","BOSS74",NA,"No-take",43.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","92",-34.0987,114.8864,"2020-10-31T10:07:45+08:00","BOSS75",NA,"No-take",41.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","210",-34.0912,114.8739,"2020-10-31T10:19:54+08:00","BOSS76",NA,"No-take",43.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","336",-34.0924,114.8664,"2020-10-31T10:28:58+08:00","BOSS77",NA,"No-take",43.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","195",-34.0937,114.8589,"2020-10-31T10:37:50+08:00","BOSS78",NA,"No-take",44.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","199",-34.0862,114.8614,"2020-10-31T10:47:22+08:00","BOSS79",NA,"No-take",42.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","16",-34.0737,114.8689,"2020-10-31T11:16:16+08:00","BOSS80",NA,"No-take",41.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","17",-34.0637,114.8764,"2020-10-31T11:26:32+08:00","BOSS81",NA,"No-take",41,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","34",-34.0612,114.8714,"2020-10-31T11:34:38+08:00","BOSS82",NA,"No-take",41.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","15",-34.0612,114.8664,"2020-10-31T11:42:46+08:00","BOSS83",NA,"No-take",41.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","223",-34.0712,114.8464,"2020-10-31T11:58:00+08:00","BOSS84",NA,"No-take",44.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","225",-34.0712,114.8339,"2020-10-31T12:09:16+08:00","BOSS85",NA,"No-take",45.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","222",-34.0662,114.8314,"2020-10-31T12:18:32+08:00","BOSS86",NA,"No-take",46.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","C03.1",-34.066438,114.83978,"2020-10-31T12:28:05+08:00","BOSS87",NA,"No-take",42.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","C03.2",-34.066438,114.83978,"2020-10-31T12:35:55+08:00","BOSS88",NA,"No-take",43.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","226",-34.0637,114.8439,"2020-10-31T12:43:58+08:00","BOSS89",NA,"No-take",44,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","224",-34.0612,114.8389,"2020-10-31T12:53:00+08:00","BOSS90",NA,"No-take",44.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","220",-34.0562,114.8439,"2020-10-31T13:01:48+08:00","BOSS91",NA,"No-take",43.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","353",-34.0544,114.8391,"2020-10-31T13:11:00+08:00","BOSS92",NA,"No-take",45,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","201",-34.0562,114.8339,"2020-10-31T13:19:40+08:00","BOSS93",NA,"No-take",46.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","72",-34.0362,114.8464,"2020-10-31T13:36:24+08:00","BOSS94",NA,"Fished",43.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","75",-34.0337,114.8539,"2020-10-31T13:45:35+08:00","BOSS95",NA,"Fished",42.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","74",-34.0287,114.8514,"2020-10-31T13:55:30+08:00","BOSS96",NA,"Fished",43.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","73",-34.0287,114.8589,"2020-10-31T14:03:39+08:00","BOSS97",NA,"Fished",42.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","264",-34.0187,114.8739,"2020-10-31T14:24:30+08:00","BOSS98",NA,"Fished",42.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","66",-34.0162,114.8814,"2020-10-31T14:33:06+08:00","BOSS99",NA,"Fished",42.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","339",-34.0146,114.8785,"2020-10-31T14:40:57+08:00","BOSS100",NA,"Fished",42.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","262",-34.0137,114.8739,"2020-10-31T14:48:37+08:00","BOSS101",NA,"Fished",42.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","263",-34.0087,114.8789,"2020-10-31T14:57:46+08:00","BOSS102",NA,"Fished",42.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","278",-34.1112,114.6389,"2020-11-04T07:43:00+08:00","BOSS103",NA,"No-take",140,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","40",-34.1037,114.7139,"2020-11-04T10:31:33+08:00","BOSS104",NA,"No-take",130,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","36",-34.1037,114.7189,"2020-11-04T10:42:42+08:00","BOSS105",NA,"No-take",129,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","37",-34.1087,114.7189,"2020-11-04T10:54:04+08:00","BOSS106",NA,"No-take",129,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","308",-34.1112,114.7289,"2020-11-04T11:08:18+08:00","BOSS107",NA,"No-take",125,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","333",-34.113,114.7251,"2020-11-04T11:20:14+08:00","BOSS108",NA,"No-take",125,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","307",-34.1187,114.7264,"2020-11-04T12:18:00+08:00","BOSS109",NA,"No-take",119,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","95",-34.1262,114.7339,"2020-11-04T12:33:38+08:00","BOSS110",NA,"No-take",127,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","98",-34.1337,114.7314,"2020-11-04T12:50:15+08:00","BOSS111",NA,"No-take",128,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","110",-34.1412,114.7289,"2020-11-04T13:03:23+08:00","BOSS112",NA,"No-take",129,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","96",-34.1362,114.7364,"2020-11-04T13:16:25+08:00","BOSS113",NA,"No-take",126,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","377",-34.1387,114.7589,"2020-11-04T13:36:50+08:00","BOSS114",NA,"No-take",115,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","59",-34.1412,114.7664,"2020-11-04T13:49:33+08:00","BOSS115",NA,"No-take",110,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","58",-34.1362,114.7739,"2020-11-04T14:02:50+08:00","BOSS116",NA,"No-take",94.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","62",-34.1337,114.7664,"2020-11-04T14:13:05+08:00","BOSS117",NA,"No-take",108,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","297",-34.1062,114.7489,"2020-11-04T14:33:05+08:00","BOSS118",NA,"No-take",115,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","295",-34.1037,114.7539,"2020-11-04T14:43:23+08:00","BOSS119",NA,"No-take",112,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","331",-34.0984,114.7501,"2020-11-04T14:53:29+08:00","BOSS120",NA,"No-take",111,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","313",-34.0962,114.7564,"2020-11-04T15:04:00+08:00","BOSS121",NA,"No-take",105,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","282",-34.1462,114.5439,"2020-11-07T06:52:16+08:00","BOSS122",NA,"No-take",147,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","265",-34.1487,114.5364,"2020-11-07T07:07:03+08:00","BOSS123",NA,"No-take",148,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","340",-34.143,114.5378,"2020-11-07T07:21:23+08:00","BOSS124",NA,"No-take",148,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","281",-34.1387,114.5414,"2020-11-07T07:34:00+08:00","BOSS125",NA,"No-take",147,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","283",-34.1387,114.5364,"2020-11-07T07:44:40+08:00","BOSS126",NA,"No-take",149,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","342",-34.0958,114.4752,"2020-11-07T08:22:30+08:00","BOSS127",NA,"No-take",229,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","288",-34.0912,114.4814,"2020-11-07T08:39:29+08:00","BOSS128",NA,"No-take",201,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","274",-34.0912,114.4764,"2020-11-07T08:51:59+08:00","BOSS129",NA,"No-take",218,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","286",-34.0787,114.4789,"2020-11-07T09:13:10+08:00","BOSS131",NA,"No-take",203,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","285",-34.0737,114.4764,"2020-11-07T09:26:10+08:00","BOSS132",NA,"No-take",215,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","341",-34.0725,114.4776,"2020-11-07T09:39:17+08:00","BOSS133",NA,"No-take",215,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","284",-34.0662,114.4764,"2020-11-07T10:33:35+08:00","BOSS134",NA,"No-take",230,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","321",-34.0482,114.4681,"2020-11-07T10:54:39+08:00","BOSS135",NA,"Fished",242,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","358",-34.0462,114.4764,"2020-11-07T11:08:35+08:00","BOSS136",NA,"Fished",213,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","360",-34.0437,114.4714,"2020-11-07T11:22:49+08:00","BOSS137",NA,"Fished",255,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","248",-34.0362,114.4889,"2020-11-07T11:36:00+08:00","BOSS138",NA,"Fished",154,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","135",-34.0337,114.4839,"2020-11-07T11:51:47+08:00","BOSS139",NA,"Fished",170,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","247",-34.0337,114.4789,"2020-11-07T12:03:22+08:00","BOSS140",NA,"Fished",197,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","136",-34.0287,114.4789,"2020-11-07T12:16:17+08:00","BOSS141",NA,"Fished",180,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","76",-34.0237,114.4689,"2020-11-07T12:33:47+08:00","BOSS142",NA,"Fished",233,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","78",-34.0162,114.4689,"2020-11-07T12:49:14+08:00","BOSS143",NA,"Fished",219,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","63",-34.0112,114.4739,"2020-11-07T13:02:42+08:00","BOSS144",NA,"Fished",203,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","77",-34.0112,114.4664,"2020-11-07T13:16:24+08:00","BOSS145",NA,"Fished",221,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","347",-34.0287,114.5414,"2020-11-07T13:44:04+08:00","BOSS146",NA,"Fished",146,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","322",-34.0327,114.5439,"2020-11-07T13:56:13+08:00","BOSS147",NA,"Fished",145,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","346",-34.0262,114.5464,"2020-11-07T14:08:00+08:00","BOSS148",NA,"Fished",145,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","345",-34.0287,114.5514,"2020-11-07T14:17:40+08:00","BOSS149",NA,"Fished",146,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","49",-34.0612,114.7064,"2020-11-08T07:03:31+08:00","BOSS150",NA,"No-take",130,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","47",-34.0637,114.7114,"2020-11-08T07:14:14+08:00","BOSS151",NA,"No-take",127,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","46",-34.0687,114.7114,"2020-11-08T07:25:59+08:00","BOSS152",NA,"No-take",125,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","290",-34.0687,114.7189,"2020-11-08T07:38:01+08:00","BOSS153",NA,"No-take",124,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","302",-34.0712,114.7239,"2020-11-08T07:48:30+08:00","BOSS154",NA,"No-take",122,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","329",-34.0648,114.7266,"2020-11-08T07:59:37+08:00","BOSS155",NA,"No-take",118,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","117",-34.0637,114.7389,"2020-11-08T08:11:19+08:00","BOSS156",NA,"No-take",112,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","113",-34.0587,114.7389,"2020-11-08T08:21:39+08:00","BOSS157",NA,"No-take",111,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","115",-34.0537,114.7364,"2020-11-08T08:31:25+08:00","BOSS158",NA,"No-take",111,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","4",-34.0912,114.7814,"2020-11-08T08:57:56+08:00","BOSS159",NA,"No-take",60,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","5",-34.0887,114.7764,"2020-11-08T09:07:02+08:00","BOSS160",NA,"No-take",66,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","1",-34.0787,114.7789,"2020-11-08T09:18:31+08:00","BOSS161",NA,"No-take",62.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","3",-34.0762,114.7839,"2020-11-08T09:29:21+08:00","BOSS162",NA,"No-take",61.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","335",-34.0669,114.794,"2020-11-08T09:40:59+08:00","BOSS163",NA,"No-take",54.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","206",-34.0637,114.7914,"2020-11-08T09:49:23+08:00","BOSS164",NA,"No-take",58.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","204",-34.0662,114.7864,"2020-11-08T09:59:09+08:00","BOSS165",NA,"No-take",60.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","207",-34.0612,114.7864,"2020-11-08T10:08:10+08:00","BOSS166",NA,"No-take",60.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","312",-34.0662,114.7764,"2020-11-08T10:20:56+08:00","BOSS167",NA,"No-take",65.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","334",-34.0616,114.7754,"2020-11-08T10:29:33+08:00","BOSS168",NA,"No-take",63,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","310",-34.0587,114.7739,"2020-11-08T10:37:49+08:00","BOSS169",NA,"No-take",64.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","311",-34.0562,114.7689,"2020-11-08T10:47:06+08:00","BOSS170",NA,"No-take",67.2,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","327",-34.0295,114.7624,"2020-11-08T11:34:53+08:00","BOSS171",NA,"Fished",64.9,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","267",-34.0262,114.7639,"2020-11-08T11:42:58+08:00","BOSS172",NA,"Fished",62.7,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","365",-34.0237,114.7539,"2020-11-08T11:54:40+08:00","BOSS173",NA,"Fished",72,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","266",-34.0212,114.7589,"2020-11-08T12:03:40+08:00","BOSS174",NA,"Fished",67.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","325",-33.9918,114.7443,"2020-11-08T12:21:33+08:00","BOSS175",NA,"Fished",82.4,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","361",-33.9887,114.7414,"2020-11-08T12:30:37+08:00","BOSS176",NA,"Fished",84.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","374",-33.9862,114.7464,"2020-11-08T12:39:45+08:00","BOSS177",NA,"Fished",74.8,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","363",-33.9862,114.7514,"2020-11-08T12:48:25+08:00","BOSS178",NA,"Fished",65.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","227",-33.9987,114.7839,"2020-11-08T13:05:40+08:00","BOSS179",NA,"Fished",54.1,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","229",-33.9937,114.7864,"2020-11-08T13:14:36+08:00","BOSS180",NA,"Fished",52.5,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","241",-33.9937,114.7914,"2020-11-08T13:22:31+08:00","BOSS181",NA,"Fished",51.3,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","228",-34.0037,114.7939,"2020-11-08T13:32:47+08:00","BOSS182",NA,"Fished",50.6,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","278REDO",-34.1112,114.6389,"2020-11-11T07:18:57+08:00","BOSS183",NA,"No-take",140,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","277",-34.1062,114.6464,"2020-11-11T07:30:06+08:00","BOSS184",NA,"No-take",139,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","343",-34.1026,114.6407,"2020-11-11T07:41:11+08:00","BOSS185",NA,"No-take",140,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","276",-34.1012,114.6364,"2020-11-11T07:53:00+08:00","BOSS186",NA,"No-take",141,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","275",-34.0987,114.6464,"2020-11-11T08:04:11+08:00","BOSS187",NA,"No-take",139,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","280",-34.0887,114.6739,"2020-11-11T08:20:04+08:00","BOSS188",NA,"No-take",138,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","344",-34.0844,114.6744,"2020-11-11T08:29:59+08:00","BOSS189",NA,"No-take",138,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","299",-34.0812,114.6764,"2020-11-11T08:39:36+08:00","BOSS190",NA,"No-take",138,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","298",-34.0762,114.6714,"2020-11-11T08:50:46+08:00","BOSS191",NA,"No-take",136,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","352",-34.0362,114.5989,"2020-11-11T09:22:42+08:00","BOSS192",NA,"Fished",140,"Yes","Claude Spencer"
"2020-10_south-west_BOSS","323",-34.031,114.6001,"2020-11-11T09:33:24+08:00","BOSS193",NA,"Fished",142,"Yes","Claude Spencer"
